season_start_year,away_team,points_away,home_team,points_home,attendance,notes,start_ET,datetime,is_regular,game_id
1996,Minnesota Timberwolves,108,Denver Nuggets,103,12129.0,,,1996-11-29,1,51f234f5-afaf-4bd3-be63-9ef3a32442d7
1996,Los Angeles Lakers,84,Detroit Pistons,76,21454.0,,,1996-11-29,1,ef9f0d0b-bd90-4622-a6aa-3c8c62e88aba
1996,Vancouver Grizzlies,94,Indiana Pacers,104,15488.0,,,1996-11-29,1,8db04d0d-f092-4d57-98c7-4d4d971de16b
1996,Orlando Magic,91,Philadelphia 76ers,100,15489.0,,,1996-11-29,1,1635ce3e-c06c-439c-bb8c-69793e0ba6bf
1996,Los Angeles Clippers,94,Utah Jazz,111,19381.0,,,1996-11-29,1,2fb7b93f-f1e7-4d25-bed4-96a3b30bcbd1
1996,Phoenix Suns,92,Seattle SuperSonics,105,17072.0,,,1996-11-29,1,603f9f0f-f9a4-408e-95c0-89de4769e912
1996,Chicago Bulls,97,San Antonio Spurs,88,37058.0,,,1996-11-30,1,52b56d27-5b99-4e7a-8cae-6b92b318ccf2
1996,Houston Rockets,103,Washington Bullets,99,18756.0,,,1996-11-30,1,61717c34-fe22-4c36-8b9b-3d6b16feb040
1996,Vancouver Grizzlies,90,Philadelphia 76ers,96,13038.0,,,1996-11-30,1,6734bd4b-d422-4a95-917f-fd8f2ec9621d
1996,New Jersey Nets,106,Los Angeles Clippers,95,11519.0,"at Anaheim, CA",,1996-11-30,1,4f1ee18b-43dd-45e1-8e0d-ebd9adfbcbf9
1996,Toronto Raptors,70,Minnesota Timberwolves,79,18679.0,,,1996-11-30,1,00ba886a-bc0d-463e-a40d-249eec1c481e
1996,Orlando Magic,86,Cleveland Cavaliers,82,19351.0,,,1996-11-30,1,586f99d3-fb7e-4238-8fff-7e4d827c3dfb
1996,Boston Celtics,77,Miami Heat,78,15112.0,,,1996-11-30,1,a400d078-6bc0-4f60-8ace-390b5a5d0f02
1996,Sacramento Kings,101,New York Knicks,115,19763.0,,,1996-11-30,1,e49fd7d8-84c2-40e6-ad48-97a15636f37b
1996,Charlotte Hornets,94,Milwaukee Bucks,87,16327.0,,,1996-11-30,1,2794effd-2022-4ec4-9682-91fbbe7466f4
1996,Sacramento Kings,66,Detroit Pistons,95,14063.0,,,1996-12-01,1,f0bc62c6-b2f6-4836-ba66-3f70a02d4c93
1996,Portland Trail Blazers,70,Golden State Warriors,98,12510.0,,,1996-12-01,1,e1bbfc4d-c635-4e3b-a3f8-e728a0f31c7b
1996,Denver Nuggets,96,Los Angeles Lakers,104,15684.0,,,1996-12-01,1,a11cb4d9-a742-4d1f-97cd-94c6f92a8c98
1996,Utah Jazz,96,Seattle SuperSonics,90,17072.0,,,1996-12-01,1,e56450c7-4975-4cc8-9abf-afe019f97582
1996,Charlotte Hornets,97,Utah Jazz,107,19410.0,,,1996-12-02,1,b54b9761-656b-493e-a1e2-e042827e1511
1996,Dallas Mavericks,108,Orlando Magic,102,16753.0,,,1996-12-02,1,a237401e-038a-4bad-a2b8-5e38be770b65
1996,Houston Rockets,89,Toronto Raptors,100,17108.0,,,1996-12-02,1,2b9430f9-ea3d-49ba-9517-587a8b75f741
1996,Boston Celtics,95,Atlanta Hawks,105,7364.0,,,1996-12-03,1,425d7117-b1a8-4abe-807a-1cfb1e17cadb
1996,Toronto Raptors,74,Cleveland Cavaliers,93,13494.0,,,1996-12-03,1,4ceb63b6-4bbe-47e6-82fb-3616a7d8fafe
1996,Denver Nuggets,99,Golden State Warriors,114,12347.0,,,1996-12-03,1,80679ed3-46ce-422a-a1b5-63d82d4c32f2
1996,Charlotte Hornets,89,Los Angeles Clippers,96,5755.0,,,1996-12-03,1,dfcf5ca4-ac10-4cda-a514-f57b5b9c6ef8
1996,Seattle SuperSonics,106,Los Angeles Lakers,110,17505.0,,,1996-12-03,1,e86881b4-dac7-4ae1-9830-a9a08d1c5778
1996,Chicago Bulls,107,Milwaukee Bucks,104,18717.0,,,1996-12-03,1,278b2b2e-7463-4c8c-80b7-41b8014100ca
1996,Sacramento Kings,96,Minnesota Timberwolves,89,11191.0,,,1996-12-03,1,9511d835-706b-4c48-a505-584cb5df3b9c
1996,Miami Heat,99,New York Knicks,75,19763.0,,,1996-12-03,1,73127c85-1d16-4133-b205-1dd01d1a223a
1996,Indiana Pacers,98,Portland Trail Blazers,93,20083.0,,,1996-12-03,1,70d228bb-4a0e-4be3-a99d-cf0517446a62
1996,Indiana Pacers,127,Vancouver Grizzlies,80,15699.0,,,1996-12-04,1,f52bbe9b-8e8f-4cd2-a168-4dde44f610d0
1996,Los Angeles Lakers,75,Utah Jazz,101,19911.0,,,1996-12-04,1,041d50f0-4a8b-4d5b-b36f-575c54181a90
1996,Philadelphia 76ers,103,San Antonio Spurs,113,12968.0,,,1996-12-04,1,b84350dc-cfd9-4264-ae2c-185cb6123353
1996,Cleveland Cavaliers,84,Orlando Magic,57,16632.0,,,1996-12-04,1,85d596cf-32db-4c3c-8669-f109c05ee5e1
1996,New York Knicks,109,New Jersey Nets,102,20049.0,,,1996-12-04,1,672ab9eb-77dc-4d9b-a815-a7bf3cadefff
1996,Dallas Mavericks,79,Miami Heat,101,14658.0,,,1996-12-04,1,a87c2556-a6ec-4088-8820-b5228363fda0
1996,Boston Celtics,89,Houston Rockets,94,16285.0,,,1996-12-04,1,11cc24f4-70d3-4724-9671-aec18217829f
1996,Atlanta Hawks,90,Detroit Pistons,100,14574.0,,,1996-12-04,1,f367fdc9-2b5d-40aa-bfc1-c2d7ffc1224c
1996,Golden State Warriors,87,Phoenix Suns,118,19023.0,,,1996-12-04,1,46f8e6e3-e130-44e7-a1c3-0ffb5f08ef4f
1996,Los Angeles Clippers,96,Chicago Bulls,114,23687.0,,,1996-12-05,1,5fafa3c9-b204-485c-83f6-06ed326a8af9
1996,Philadelphia 76ers,102,Dallas Mavericks,106,13443.0,,,1996-12-05,1,c31d3e41-ec8c-4a33-9e49-4bfdf8516b2d
1996,Portland Trail Blazers,115,Denver Nuggets,104,9679.0,,,1996-12-05,1,f5247f7b-3fa0-4e69-b6aa-2e2dfdb8483f
1996,Minnesota Timberwolves,86,Seattle SuperSonics,117,17072.0,,,1996-12-05,1,c68e35ae-866c-43a5-b41b-58c92b8f3b39
1996,Washington Bullets,80,Toronto Raptors,82,15222.0,,,1996-12-05,1,fdb9408a-3e8f-4f1f-b6e0-0417139f8fc3
1996,Phoenix Suns,101,Sacramento Kings,95,17317.0,,,1996-12-06,1,da37a7f9-8e77-47db-b6f3-b0fd2c28b9bd
1996,Minnesota Timberwolves,95,Utah Jazz,106,19911.0,,,1996-12-06,1,91884053-e0ab-4e4d-bae1-bcf42eeb815d
1996,Charlotte Hornets,93,Portland Trail Blazers,97,20034.0,,,1996-12-06,1,a785a008-d8ef-4048-9e67-01ac35b35c3c
1996,Vancouver Grizzlies,105,San Antonio Spurs,89,13646.0,,,1996-12-06,1,2bcb768c-9db0-457b-a089-78e0a3acff38
1996,Orlando Magic,81,Los Angeles Lakers,92,17505.0,,,1996-12-06,1,62649232-12ab-4e84-8507-3642cc6ebb6b
1996,Indiana Pacers,86,Golden State Warriors,71,14164.0,,,1996-12-06,1,ddf1461e-5ef8-44ff-9f14-d005cb3ba546
1996,Cleveland Cavaliers,81,Detroit Pistons,93,17806.0,,,1996-12-06,1,25c20ad5-9184-4a86-b66b-24bd18744561
1996,New York Knicks,103,Miami Heat,85,15200.0,,,1996-12-06,1,4542d8fa-b8d3-4bdb-b0c1-ceb4c04753b3
1996,New Jersey Nets,110,Boston Celtics,108,15815.0,,,1996-12-06,1,7dd0e553-5ee0-4eea-a397-390718d2cf43
1996,Milwaukee Bucks,126,Washington Bullets,118,18756.0,,,1996-12-07,1,1223da39-dd6b-4b1c-857f-1e4d6af37f82
1996,Charlotte Hornets,94,Seattle SuperSonics,92,17072.0,,,1996-12-07,1,4a11f121-d148-43b0-8878-721acbf8563a
1996,Los Angeles Clippers,80,New York Knicks,89,19763.0,,,1996-12-07,1,c1ca683e-03e1-4715-b232-130a58c9af2b
1996,Utah Jazz,104,Denver Nuggets,91,12837.0,,,1996-12-07,1,52f60386-ab28-4e00-b796-8d140fe6c2db
1996,Philadelphia 76ers,108,Houston Rockets,123,16285.0,,,1996-12-07,1,4c61e60f-d2be-417b-bd82-f91c8cf58280
1996,Vancouver Grizzlies,85,Dallas Mavericks,96,15102.0,,,1996-12-07,1,429ef3a5-7a8e-4b35-8995-336d636ab0c5
1996,Miami Heat,83,Chicago Bulls,80,23861.0,,,1996-12-07,1,f4bc9386-00e5-43f9-9fba-22cbaf64ed5f
1996,Detroit Pistons,95,New Jersey Nets,69,12018.0,,,1996-12-07,1,4f0a45f8-1bc8-4ed7-b0a0-d7bbdd0037d7
1996,Toronto Raptors,75,Atlanta Hawks,101,11422.0,,,1996-12-07,1,47f9b6d8-8789-4912-bfbb-66402c316ac7
1996,Los Angeles Clippers,69,Cleveland Cavaliers,90,13732.0,,,1996-12-08,1,1b92de21-e067-4536-8634-d54168952977
1996,San Antonio Spurs,88,Golden State Warriors,114,13057.0,,,1996-12-08,1,154f4d31-403b-438d-af2c-d0e011136913
1996,Minnesota Timberwolves,86,Los Angeles Lakers,110,15212.0,,,1996-12-08,1,7f649850-687a-4bcc-ad33-cc50c088b99f
1996,Boston Celtics,87,Milwaukee Bucks,100,13350.0,,,1996-12-08,1,af27eb48-b33f-4582-8607-d1b80dae1e68
1996,Indiana Pacers,93,Phoenix Suns,106,19023.0,,,1996-12-08,1,f0fb7b38-d89b-4cf4-8271-007cd9c12ada
1996,Orlando Magic,84,Sacramento Kings,91,17317.0,,,1996-12-08,1,a01d82b7-7d6e-4bf8-b292-0a9a6e6d22e5
1996,Chicago Bulls,89,Toronto Raptors,97,33385.0,,,1996-12-08,1,4495ee46-cbbd-4c56-8722-1489e9aab4af
1996,Charlotte Hornets,107,Vancouver Grizzlies,91,15780.0,,,1996-12-09,1,5ad56e9a-f006-4c2d-a039-69f7836756e9
1996,Seattle SuperSonics,118,Philadelphia 76ers,94,15505.0,,,1996-12-09,1,2b0523bb-3bbd-46eb-8bad-a9cbe77d650d
1996,Miami Heat,76,Cleveland Cavaliers,74,14361.0,,,1996-12-10,1,1fa31f0b-eeda-4bb5-b565-d2a857d381f1
1996,Denver Nuggets,88,Atlanta Hawks,89,6356.0,,,1996-12-10,1,490fbe9d-ad6b-4ab2-8826-75decbb926f1
1996,Golden State Warriors,101,Toronto Raptors,91,15132.0,,,1996-12-10,1,d99bc354-d1a3-46e1-b324-533a93ee1ae6
1996,Los Angeles Lakers,92,Sacramento Kings,90,17317.0,,,1996-12-10,1,a0736d57-8d3e-420f-96f0-62fbd852fb41
1996,Orlando Magic,99,Portland Trail Blazers,93,20089.0,,,1996-12-10,1,13f3f749-1692-4da7-84df-cb8018c870d7
1996,Indiana Pacers,86,Utah Jazz,110,19911.0,,,1996-12-10,1,66067efc-e5a4-4779-b290-7e3471b542dd
1996,Washington Bullets,73,New York Knicks,85,19763.0,,,1996-12-10,1,b8f4c750-606f-41ff-aa9c-beafc7f29cbc
1996,Detroit Pistons,93,Milwaukee Bucks,85,13202.0,,,1996-12-10,1,dd0fd305-0a18-43e2-aba7-f5e298bb5a14
1996,Dallas Mavericks,100,Los Angeles Clippers,95,5174.0,,,1996-12-10,1,f31b4c2b-f24e-483c-932a-b23badc07559
1996,San Antonio Spurs,76,Phoenix Suns,93,19023.0,,,1996-12-10,1,5c6fd1fb-e252-40d9-af23-fb1a2f4af631
1996,Houston Rockets,96,Minnesota Timberwolves,94,14627.0,,,1996-12-10,1,66edf4b0-d1b5-4a83-853b-36c23252701f
1996,Toronto Raptors,113,Boston Celtics,115,14760.0,,,1996-12-11,1,676efdc1-cd18-4657-b86c-aea96360d617
1996,Denver Nuggets,97,Charlotte Hornets,101,24042.0,,,1996-12-11,1,e71bf90a-fae1-47cb-9c28-5eeb9d47db84
1996,Minnesota Timberwolves,86,Chicago Bulls,103,23505.0,,,1996-12-11,1,8c1b7652-219c-4fb4-8048-f0e764293c3c
1996,Indiana Pacers,76,Los Angeles Lakers,79,16139.0,,,1996-12-11,1,795fc18a-b0f3-4bc8-b77b-1548ec1bffc0
1996,Seattle SuperSonics,101,New Jersey Nets,110,14279.0,,,1996-12-11,1,00fd0d1a-f929-45c0-b3c0-8c7a326503c4
1996,Miami Heat,84,Philadelphia 76ers,79,13201.0,,,1996-12-11,1,85e2ea55-26de-4a16-8c97-325b050a483b
1996,Cleveland Cavaliers,95,Washington Bullets,106,11275.0,,,1996-12-11,1,cc3721ba-6a3e-4125-9641-1c0ce4cb950c
1996,Phoenix Suns,95,Utah Jazz,87,19911.0,,,1996-12-12,1,9f007413-2707-4a63-8b6c-d16be4950c58
1996,Dallas Mavericks,86,Sacramento Kings,93,17317.0,,,1996-12-12,1,0dc7f285-360e-4588-afb3-2f2770c96f49
1996,Detroit Pistons,96,Houston Rockets,115,16285.0,,,1996-12-12,1,3ee4be7b-5b8c-43e5-9d74-673ad47debfb
1996,Golden State Warriors,79,New York Knicks,90,19763.0,,,1996-12-12,1,0d23642b-8cc0-49ae-bb14-0e530376d7d3
1996,Vancouver Grizzlies,78,Portland Trail Blazers,99,20042.0,,,1996-12-12,1,471e6af5-24f0-4714-b8da-1c7433f6c36c
1996,San Antonio Spurs,94,Los Angeles Clippers,97,11349.0,,,1996-12-12,1,d40c4771-41a5-40fd-b305-0680832037d9
1996,Seattle SuperSonics,97,Milwaukee Bucks,100,16355.0,,,1996-12-12,1,9be972ec-cb75-493b-871d-57b7869360bb
1996,Golden State Warriors,87,Cleveland Cavaliers,101,15410.0,,,1996-12-13,1,3b34edd3-7875-42cb-85e3-39789e34835a
1996,Denver Nuggets,104,Washington Bullets,108,18756.0,,,1996-12-13,1,e0ea3924-f8b6-407c-9236-8126c2e91264
1996,Orlando Magic,93,Vancouver Grizzlies,95,15954.0,,,1996-12-13,1,a65e0cab-e5c6-4b52-840e-5e79fa060c86
1996,Chicago Bulls,113,New Jersey Nets,92,20049.0,,,1996-12-13,1,1c9514b1-d8e3-48d0-a205-51f65ae16033
1996,Philadelphia 76ers,75,Charlotte Hornets,84,24042.0,,,1996-12-13,1,4b636d8d-d6de-47ea-8667-e3cc825e367b
1996,Portland Trail Blazers,119,Los Angeles Lakers,120,16315.0,,,1996-12-13,1,8ca9049b-d78b-4938-b678-77560f2bb614
1996,Boston Celtics,94,Indiana Pacers,97,15569.0,,,1996-12-13,1,194d3533-662d-45ca-a251-f57685aea75c
1996,Phoenix Suns,105,Minnesota Timberwolves,108,17097.0,,,1996-12-13,1,2e84846e-5cd2-4ab6-82f1-9f274be6bb48
1996,Houston Rockets,109,Seattle SuperSonics,100,17072.0,,,1996-12-14,1,80b8e10a-dab7-4c04-846a-552173b2732e
1996,Dallas Mavericks,105,San Antonio Spurs,106,16548.0,,,1996-12-14,1,e1eaa5aa-b9b8-4d07-967e-11b9356b2fef
1996,Cleveland Cavaliers,101,Minnesota Timberwolves,93,14873.0,,,1996-12-14,1,07c18602-ac44-4ad2-903e-17ba57d5ae8f
1996,Orlando Magic,68,Utah Jazz,101,19911.0,,,1996-12-14,1,41ccc7be-df3a-487e-859b-7776c3a03567
1996,Toronto Raptors,88,Miami Heat,89,14712.0,,,1996-12-14,1,5ff87957-abe1-4832-8887-0460f74db277
1996,Sacramento Kings,94,Los Angeles Clippers,106,7269.0,,,1996-12-14,1,acf05bed-18e8-4813-a3f6-df02811f4df7
1996,Charlotte Hornets,82,Chicago Bulls,87,23771.0,,,1996-12-14,1,d710b344-b78b-43a6-9de5-cb8c82e09d5b
1996,Philadelphia 76ers,81,Atlanta Hawks,106,12473.0,,,1996-12-14,1,e03e28d7-be9d-45ac-b73f-e27fc72203d6
1996,New Jersey Nets,91,Milwaukee Bucks,101,16689.0,,,1996-12-14,1,557205f7-436e-4e71-b35e-00dd6ffcb95c
1996,Denver Nuggets,82,New York Knicks,89,19763.0,,,1996-12-14,1,9c043f86-4218-4444-a582-374206a8b673
1996,Boston Celtics,89,Detroit Pistons,99,18545.0,,,1996-12-15,1,bd888fc9-fa1d-4dee-9049-ee33826fdcb8
1996,Washington Bullets,110,Golden State Warriors,102,16005.0,,,1996-12-15,1,c1992c9e-6e4c-4513-bf5c-ac0bf12ab1e8
1996,Vancouver Grizzlies,84,Phoenix Suns,103,19023.0,,,1996-12-15,1,e0181ec9-77ca-4f5d-a734-87e3e912335f
1996,Houston Rockets,99,Portland Trail Blazers,89,21318.0,,,1996-12-15,1,c51ea7e6-c29d-4326-a5ed-42e32cd599b2
1996,Milwaukee Bucks,107,Boston Celtics,91,15030.0,,,1996-12-16,1,385ccc15-cd82-406e-ab4a-f9793ff546cf
1996,Phoenix Suns,121,Los Angeles Clippers,122,12049.0,"at Anaheim, CA",,1996-12-16,1,bbed5a7b-4629-44eb-83df-9e0ee635b021
1996,Washington Bullets,97,Sacramento Kings,89,17317.0,,,1996-12-16,1,8a92b564-33fa-4a0a-a4f9-d764cc5225dd
1996,Detroit Pistons,98,Toronto Raptors,92,16546.0,,,1996-12-16,1,28a34c89-36e2-4b8e-b6af-185ab40f01d3
1996,Golden State Warriors,83,Seattle SuperSonics,123,17072.0,,,1996-12-17,1,04ef61bc-42a7-40e8-a6de-67d3fc0b81b0
1996,Houston Rockets,92,Vancouver Grizzlies,93,16205.0,,,1996-12-17,1,783c9129-6a4c-42f6-8efe-43cffb48580a
1996,Charlotte Hornets,93,Philadelphia 76ers,84,12720.0,,,1996-12-17,1,5bccc3ce-cb0a-41c0-96f2-5666bcf79755
1996,Utah Jazz,94,New York Knicks,99,19763.0,,,1996-12-17,1,51806601-7118-41f8-82ff-81e139f69d78
1996,Indiana Pacers,103,Miami Heat,89,14498.0,,,1996-12-17,1,e684ab6d-a2c9-4877-a140-1ab2a115a071
1996,Atlanta Hawks,109,Dallas Mavericks,73,14805.0,,,1996-12-17,1,e42765e2-34fe-4d67-914a-e0f073a4a091
1996,Los Angeles Lakers,123,Chicago Bulls,129,23919.0,,,1996-12-17,1,89543de3-bfc3-434e-8272-38047956956e
1996,Toronto Raptors,97,New Jersey Nets,88,10078.0,,,1996-12-17,1,9e62a6e2-317d-4b35-9721-2e15208681a0
1996,New Jersey Nets,81,Cleveland Cavaliers,99,13533.0,,,1996-12-18,1,e731a8f8-97a6-47c8-8b1e-4caf6d4e0930
1996,Sacramento Kings,79,Denver Nuggets,95,7682.0,,,1996-12-18,1,6af0f1bc-b2d8-4e1c-9b7f-ac0d69b9f7f7
1996,New York Knicks,78,Detroit Pistons,112,21454.0,,,1996-12-18,1,d3a41ab8-d86d-436d-baf7-4a5b3b15368b
1996,Minnesota Timberwolves,96,Golden State Warriors,123,12818.0,,,1996-12-18,1,5d050fb5-35e3-4347-b506-aa56232eaf36
1996,Los Angeles Lakers,111,Milwaukee Bucks,105,16829.0,,,1996-12-18,1,14c2003e-4e93-4226-8200-8f4e3b92584c
1996,Indiana Pacers,102,Orlando Magic,95,17248.0,,,1996-12-18,1,fd0e21c0-d2a4-4a05-9b3f-337331804bf7
1996,Washington Bullets,107,Phoenix Suns,114,19023.0,,,1996-12-18,1,35268f48-96db-42d7-86f9-cd5709679b73
1996,Seattle SuperSonics,106,Portland Trail Blazers,102,20072.0,,,1996-12-18,1,352be659-f65c-4dd2-a3ee-333268aaaeca
1996,Dallas Mavericks,105,Vancouver Grizzlies,98,15049.0,,,1996-12-19,1,27c86b02-2675-4ee4-a290-aa8f75ab5955
1996,Milwaukee Bucks,93,Toronto Raptors,96,15321.0,,,1996-12-19,1,a762c8e6-3a7d-45b6-8705-04c0b9921067
1996,Minnesota Timberwolves,105,Sacramento Kings,112,17317.0,,,1996-12-19,1,332b3858-ac12-4967-a784-5b6a9be2037d
1996,Utah Jazz,94,Miami Heat,87,14919.0,,,1996-12-19,1,15417bc5-6670-47d9-9d74-c02af66b9270
1996,San Antonio Spurs,115,Houston Rockets,101,16285.0,,,1996-12-19,1,00f1fc34-35a0-4af5-9490-6066329f2748
1996,Chicago Bulls,93,Charlotte Hornets,72,24042.0,,,1996-12-19,1,6fad232a-32b1-4132-8b72-36412b81a6f5
1996,Washington Bullets,102,Los Angeles Clippers,93,7399.0,,,1996-12-19,1,1451be9e-ffda-4a7c-9d12-41f9dda631a4
1996,New Jersey Nets,95,Atlanta Hawks,109,12884.0,,,1996-12-20,1,98eb70ac-2681-484b-b174-d8ad62f39ba8
1996,Toronto Raptors,82,Cleveland Cavaliers,91,14624.0,,,1996-12-20,1,f2f69bb3-c664-4d71-a2cb-4c52fc16f57e
1996,Vancouver Grizzlies,93,Denver Nuggets,108,10020.0,,,1996-12-20,1,9505411d-0b8b-4a55-8fc2-dcaae60410b2
1996,Detroit Pistons,84,Indiana Pacers,75,16110.0,,,1996-12-20,1,2d0ba8e9-60dd-41f8-886f-493e3c9f799c
1996,Utah Jazz,98,Orlando Magic,93,17248.0,,,1996-12-20,1,cb05f608-2d8f-49b6-97c4-e6a84bd67688
1996,New York Knicks,110,Philadelphia 76ers,103,16919.0,,,1996-12-20,1,25977b7b-ce06-4b22-bf0e-f432bbd72a8a
1996,Dallas Mavericks,77,Portland Trail Blazers,107,20123.0,,,1996-12-20,1,9eb3ee8e-51a4-4f02-ae77-91318accb061
1996,Los Angeles Clippers,86,Seattle SuperSonics,102,17072.0,,,1996-12-20,1,e607c832-d00c-43ee-84ab-19e3e64dcb00
1996,Phoenix Suns,88,San Antonio Spurs,101,16053.0,,,1996-12-21,1,1a334c71-4acd-4e86-8cd4-ec85098f6096
1996,Portland Trail Blazers,99,Sacramento Kings,101,17317.0,,,1996-12-21,1,01f982cf-b7e6-4d3e-b324-f3f519eebdb3
1996,Chicago Bulls,111,Philadelphia 76ers,105,20918.0,,,1996-12-21,1,1fde8f09-8941-446b-a537-c5a159eaace0
1996,Detroit Pistons,92,New York Knicks,95,19763.0,,,1996-12-21,1,519d480b-3790-4004-8427-3db63cc45553
1996,Boston Celtics,100,New Jersey Nets,101,14181.0,,,1996-12-21,1,75988935-4c3c-4047-86f4-62ad36219483
1996,Orlando Magic,85,Milwaukee Bucks,103,14015.0,,,1996-12-21,1,4a1942a5-d213-499c-a85a-7b247a9e24ed
1996,Atlanta Hawks,93,Charlotte Hornets,98,24042.0,,,1996-12-21,1,4e35473a-cff5-44af-a5cb-09ad65e7ab3b
1996,Los Angeles Lakers,88,Minnesota Timberwolves,103,18127.0,,,1996-12-21,1,d82907ea-6f21-4149-a2d1-d2dc47002aff
1996,Miami Heat,86,Houston Rockets,66,16285.0,,,1996-12-21,1,fbc49d82-04fd-4f40-b168-a93fc59e2419
1996,Charlotte Hornets,102,Boston Celtics,98,15454.0,,,1996-12-22,1,4b834094-111b-47ab-87b0-d922ffca92ce
1996,Utah Jazz,94,Cleveland Cavaliers,100,17205.0,,,1996-12-22,1,b0fca886-063e-4232-9e86-b7818112f312
1996,Los Angeles Clippers,91,Golden State Warriors,97,13436.0,,,1996-12-22,1,102c813c-d795-441f-805a-9d75932d6fac
1996,Toronto Raptors,92,Indiana Pacers,111,14533.0,,,1996-12-22,1,317c6c33-c1bd-4f08-a7e4-f37b70656dd7
1996,Dallas Mavericks,79,Seattle SuperSonics,93,17072.0,,,1996-12-22,1,a975ff15-8506-4a3b-8a00-4ec8772ac240
1996,Washington Bullets,87,Vancouver Grizzlies,91,15751.0,,,1996-12-22,1,ec02d16b-87d9-4ebf-813c-2a41460c5b6f
1996,Miami Heat,90,San Antonio Spurs,79,24702.0,,,1996-12-23,1,3711c5f3-939e-4150-8425-043f77651833
1996,Los Angeles Clippers,88,Sacramento Kings,100,17317.0,,,1996-12-23,1,f2196143-95e5-4e4b-af11-c13f2ff78ff7
1996,Washington Bullets,106,Portland Trail Blazers,84,20219.0,,,1996-12-23,1,a81f7689-de70-480a-8737-325244f64261
1996,Denver Nuggets,112,Phoenix Suns,109,19023.0,,,1996-12-23,1,acfb4cfd-66ef-4231-955c-0813d174c1f6
1996,Cleveland Cavaliers,84,Orlando Magic,89,17248.0,,,1996-12-23,1,fdf2c5f1-1cb6-4c29-b325-f6da02d0cc2a
1996,Atlanta Hawks,76,New York Knicks,82,19763.0,,,1996-12-23,1,0e661091-4565-4600-9e99-6903b49ff1a0
1996,Utah Jazz,98,Minnesota Timberwolves,107,14434.0,,,1996-12-23,1,7f8f55a3-6de5-487d-abdf-a490183447f1
1996,Milwaukee Bucks,81,Houston Rockets,76,16285.0,,,1996-12-23,1,611c9eb7-b85d-48d5-bfd4-f76577c6d5e6
1996,New Jersey Nets,81,Chicago Bulls,113,23601.0,,,1996-12-23,1,42d4ca6a-ff8b-4d10-9c59-5e9b5a7a4896
1996,Detroit Pistons,83,Chicago Bulls,95,23744.0,,,1996-12-25,1,8530c0e0-6f27-4d12-b92e-9a38f31aa65e
1996,Los Angeles Lakers,108,Phoenix Suns,87,19023.0,,,1996-12-25,1,5acd628f-a777-467a-bfe0-576374f31e20
1996,New Jersey Nets,96,Toronto Raptors,98,16630.0,"at Hamilton, Canada",,1996-12-26,1,6e986631-be08-4896-a0cd-3033fcb0be7a
1996,San Antonio Spurs,86,Seattle SuperSonics,94,17072.0,,,1996-12-26,1,17dd4416-2328-41b8-9102-5def368502c8
1996,Vancouver Grizzlies,88,Sacramento Kings,111,17317.0,,,1996-12-26,1,7b8336d0-60dc-44ed-a947-43710d6eb383
1996,New York Knicks,80,Minnesota Timberwolves,88,17293.0,,,1996-12-26,1,5073b235-d042-4452-b4f6-151055b96ce5
1996,Portland Trail Blazers,94,Utah Jazz,99,19911.0,,,1996-12-26,1,c35866db-8a10-4b54-85f6-abd871667e3f
1996,Orlando Magic,76,Miami Heat,96,15200.0,,,1996-12-26,1,45ac5550-a001-4e5b-905c-8539a51468b9
1996,Indiana Pacers,95,Detroit Pistons,89,21454.0,,,1996-12-26,1,bfcb0ae1-7bd7-4875-829f-5a062862b1c5
1996,Philadelphia 76ers,118,Denver Nuggets,89,16026.0,,,1996-12-26,1,d7916881-c776-454d-9ab3-e5f3067014f8
1996,Golden State Warriors,113,Dallas Mavericks,108,13365.0,,,1996-12-26,1,c45dc1f2-3e40-4ddf-b7fd-3b52747c7fcd
1996,Houston Rockets,101,Milwaukee Bucks,90,18717.0,,,1996-12-26,1,7d2fd03b-74da-4e8b-8264-56320f54aee3
1996,Chicago Bulls,103,Atlanta Hawks,108,16378.0,,,1996-12-26,1,f42aa3a4-cb73-4025-bf91-77d007337330
1996,Toronto Raptors,82,Washington Bullets,100,18756.0,,,1996-12-27,1,ec7cb854-5dc0-4839-9ace-23efd4fa2157
1996,Indiana Pacers,94,New Jersey Nets,105,15152.0,,,1996-12-27,1,214c8ce8-7de6-4b10-9305-4b4390b8046b
1996,Milwaukee Bucks,86,Cleveland Cavaliers,94,19164.0,,,1996-12-27,1,2bb7680c-ca3a-4132-92eb-f9e27eb60d50
1996,Portland Trail Blazers,102,Los Angeles Clippers,98,6713.0,,,1996-12-27,1,ec6c12e7-64f7-448a-8da5-47d1288b3014
1996,Miami Heat,101,Charlotte Hornets,86,24042.0,,,1996-12-27,1,ac3e0656-8f43-4126-9c4b-a8f20dda835f
1996,Boston Celtics,102,Los Angeles Lakers,109,17505.0,,,1996-12-27,1,afa66471-d884-4816-adbb-221a8c7dd6ea
1996,Atlanta Hawks,86,Washington Bullets,97,11797.0,"at Baltimore, MD",,1996-12-28,1,8d36efd8-16ac-4295-804c-088e7c4fa326
1996,Phoenix Suns,103,Vancouver Grizzlies,98,16757.0,,,1996-12-28,1,15e8da3d-6f5b-45aa-aea9-d98bb2168137
1996,Philadelphia 76ers,84,Utah Jazz,110,19911.0,,,1996-12-28,1,65980cdb-7910-4a77-9a3d-b035799f6a0c
