,items_base,items_add,confidence,lift
181,"['OpponentPoints0.6-True', 'X3PointShotsAttempted0.6-False']",['WINorLOSS-False'],0.9827586206896551,1.2290318617413385
182,"['OpponentPoints0.6-True', 'FreeThrowsAttempted0.4-True']",['WINorLOSS-False'],0.9824561403508771,1.2286535816977122
183,"['Opp.FieldGoals.0.4-True', 'Opp.TotalRebounds0.6-True']",['WINorLOSS-False'],0.9823788546255506,1.228556928646918
184,"['Opp.Turnovers0.4-False', 'TeamPoints0.4-False']",['WINorLOSS-False'],0.9823008849557522,1.2284594202593908
185,"['TeamPoints0.4-False', 'Steals0.4-False']",['WINorLOSS-False'],0.9823008849557522,1.2284594202593908
186,"['Opp.Turnovers0.8-False', 'TeamPoints0.4-False']",['WINorLOSS-False'],0.9822335025380711,1.2283751522239774
187,"['Opp.TotalRebounds0.4-True', 'TeamPoints0.4-False']",['WINorLOSS-False'],0.9820895522388061,1.2281951288687207
188,"['TeamPoints0.4-False', 'Opp.Assists0.2-True']",['WINorLOSS-False'],0.9820359281437125,1.228128066906567
189,"['TeamPoints0.6-False', 'Opp.FreeThrows0.2-True']",['WINorLOSS-False'],0.9817813765182187,1.2278097262157772
190,"['OpponentPoints0.4-True', 'FieldGoals0.8-False']",['WINorLOSS-False'],0.9817444219066936,1.2277635110068272
191,['FieldGoals.0.2-False'],['WINorLOSS-False'],0.981651376146789,1.2276471485541198
192,"['FieldGoals.0.4-False', 'FieldGoals.0.2-False']",['WINorLOSS-False'],0.981651376146789,1.2276471485541198
193,"['FieldGoals.0.2-False', 'FieldGoals.0.6-False']",['WINorLOSS-False'],0.981651376146789,1.2276471485541198
194,"['FieldGoals.0.2-False', 'FieldGoals.0.8-False']",['WINorLOSS-False'],0.981651376146789,1.2276471485541198
195,"['FreeThrows0.4-True', 'OpponentPoints0.6-True']",['WINorLOSS-False'],0.981651376146789,1.2276471485541198
196,"['TeamPoints0.4-False', 'Blocks0.4-False']",['WINorLOSS-False'],0.9815668202764978,1.2275414035049315
197,"['TeamPoints0.6-False', 'Opp.FieldGoals0.2-True']",['WINorLOSS-False'],0.9813278008298756,1.2272424872611152
198,"['TeamPoints0.4-False', 'Opp.FieldGoals.0.2-True']",['WINorLOSS-False'],0.9806094182825486,1.2263440824839948
199,"['FieldGoals.0.4-False', 'TeamPoints0.4-False']",['WINorLOSS-False'],0.9803278688524589,1.2259919785055098
200,"['TeamPoints0.4-False', 'X3PointShots.0.8-False']",['WINorLOSS-False'],0.9801980198019802,1.2258295900848992
201,"['OpponentPoints0.2-True', 'TeamPoints0.8-False']",['WINorLOSS-False'],0.9801829268292683,1.2258107149064366
202,"['TeamPoints0.4-False', 'Opp.OffRebounds0.2-True']",['WINorLOSS-False'],0.98005698005698,1.2256532066508314
203,"['TeamPoints0.4-False', 'Blocks0.6-False']",['WINorLOSS-False'],0.98,1.225581947743468
204,"['TotalFouls0.6-True', 'FieldGoals.0.6-False']",['WINorLOSS-False'],0.979757085020243,1.2252781597699713
205,"['TeamPoints0.4-False', 'Opp.3PointShotsAttempted0.4-True']",['WINorLOSS-False'],0.979757085020243,1.2252781597699713
206,"['TeamPoints0.4-False', 'X3PointShotsAttempted0.6-False']",['WINorLOSS-False'],0.9794520547945205,1.22489669085348
207,"['TeamPoints0.4-False', 'TotalFouls0.2-True']",['WINorLOSS-False'],0.9794117647058822,1.2248463043174513
208,"['FieldGoals.0.6-False', 'Opp.FieldGoals.0.6-True']",['WINorLOSS-False'],0.9793388429752067,1.2247551088514166
209,"['TeamPoints0.6-False', 'FieldGoals0.2-False']",['WINorLOSS-False'],0.9792531120331951,1.2246478942647916
210,"['TeamPoints0.4-False', 'FieldGoals0.4-False']",['WINorLOSS-False'],0.9790419161676647,1.2243837740196568
211,"['TeamPoints0.4-False', 'Turnovers0.4-True']",['WINorLOSS-False'],0.9790209790209792,1.2243575901533148
212,"['Opp.Steals0.2-True', 'TeamPoints0.4-False']",['WINorLOSS-False'],0.979002624671916,1.2243346363177288
213,"['TeamPoints0.4-False', 'Assists0.6-False']",['WINorLOSS-False'],0.978978978978979,1.2243050651601721
214,"['TeamPoints0.4-False', 'Opp.FreeThrows.0.2-True']",['WINorLOSS-False'],0.9789473684210526,1.224265533191649
215,"['TeamPoints0.4-False', 'Turnovers0.2-True']",['WINorLOSS-False'],0.978891820580475,1.2241960654052735
216,"['Opp.FreeThrows0.6-True', 'Opp.FieldGoals.0.4-True']",['WINorLOSS-False'],0.978813559322034,1.2240981923587908
217,"['TeamPoints0.4-False', 'Opp.FreeThrows.0.8-False']",['WINorLOSS-False'],0.9786666666666667,1.223914489311164
218,"['TeamPoints0.6-False', 'Opp.FreeThrowsAttempted0.2-True']",['WINorLOSS-False'],0.9784735812133072,1.2236730178356443
219,"['TeamPoints0.4-False', 'TotalRebounds0.6-False']",['WINorLOSS-False'],0.9784615384615385,1.2236579572446558
220,"['TeamPoints0.4-False', 'Opp.3PointShots.0.4-True']",['WINorLOSS-False'],0.9784172661870505,1.2236025906115964
